Sl no,unique_id,company_name,facebook_url_userinput,task_category_type,package_id,level,level_id,task_title,description,icon_url,url,facebook_page_id,target,current_reach,campaign_budget,campaign_priority,user_credits,task_category_brand_uid
5520,campaign--temp-c5520-p4-l3,Cosmickent,https://www.facebook.com/CosmickentEnterprises/photos/a.252508465224497.1073741826.252507801891230/252508468557830/?type=3,facebook_page_post,p4,l3,p4-l3,Like Cosmickent Post,"1. Easy, Fast & Affordable
  2. 24/7 Hours Support
  3. Scalable Solution
  4. Customisable
  5. Secured from Hackers",,,252508468557830,10000,0,200000,1,10,facebook_page_post-252508468557830
5521,campaign--temp-c5521-p4-l3,Cosmickent,https://www.facebook.com/CosmickentEnterprises/posts/340553493086660,facebook_page_post,p4,l3,p4-l3,Like Cosmickent Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,340553493086660,10000,0,200000,1,10,facebook_page_post-340553493086660
5522,campaign--temp-c5522-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5523,campaign--temp-c5523-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5524,campaign--temp-c5524-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5525,campaign--temp-c5525-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5526,campaign--temp-c5526-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5527,campaign--temp-c5527-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5528,campaign--temp-c5528-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5529,campaign--temp-c5529-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5530,campaign--temp-c5530-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1934680173520178/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా కుటుంబంలో సంతోషం లేదు ఏం చేయాలి?,,,1934680173520170,10000,0,200000,1,10,facebook_page_post-1934680173520178
5531,campaign--temp-c5531-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1928578334130362/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,గుడిలో ప్రశాంతంగా ఉంటుంది ఎందువలన?,,,1928578334130360,10000,0,200000,1,10,facebook_page_post-1928578334130362
5532,campaign--temp-c5532-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1927946007526928/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,గుడిలో ప్రశాంతంగా ఉంటుంది ఎందువలన?,,,1927946007526920,10000,0,200000,1,10,facebook_page_post-1927946007526928
5533,campaign--temp-c5533-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1927946007526928/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,నిద్రపోయేటప్పుడు పిచ్చిపిచ్చి కళలు వస్తున్నాయి ఏంచేయాలి?,,,1927946007526920,10000,0,200000,1,10,facebook_page_post-1927946007526928
5534,campaign--temp-c5534-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1927178464270349/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,అద్వైతక్రియ వల్ల మనకు కలిగే ప్రయోజనాలు ఏంటి?,,,1927178464270340,10000,0,200000,1,10,facebook_page_post-1927178464270349
5535,campaign--temp-c5535-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1926823840972478/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,అద్వైతక్రియ వల్ల మనకు కలిగే ప్రయోజనాలు ఏంటి?,,,1926823840972470,10000,0,200000,1,10,facebook_page_post-1926823840972478
5536,campaign--temp-c5536-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1926810174307178/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,జీవితంలో అబద్దాలు ఆడటం పాపమేనా?,,,1926810174307170,10000,0,200000,1,10,facebook_page_post-1926810174307178
5537,campaign--temp-c5537-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1925264937795035/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,అద్వైతక్రియ వల్ల మనకు కలిగే ప్రయోజనాలు ఏంటి?,,,1925264937795030,10000,0,200000,1,10,facebook_page_post-1925264937795035
5538,campaign--temp-c5538-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1925321804456015/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,18 సం లోపు వయసులో వచ్చే ఆలోచనలు పనిచేయవా?,,,1925321804456010,10000,0,200000,1,10,facebook_page_post-1925321804456015
5539,campaign--temp-c5539-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1925215454466650/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,కుబేరప్రక్రియ లో డబ్బుకి సంబందించిన అన్ని సమస్యలకు పరిష్కారం దొరుకుతుందా?,,,1925215454466650,10000,0,200000,1,10,facebook_page_post-1925215454466650
5540,campaign--temp-c5540-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1924645577856971/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,ప్రకృతి అంటే ఏమిటి?,,,1924645577856970,10000,0,200000,1,10,facebook_page_post-1924645577856971
5541,campaign--temp-c5541-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1924279767893552/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,ప్రతి ఒక్కరూ అభివృద్ధి కోరుకుంటారు. మీ అద్వైతక్రియ ప్రక్రియలు ఎలా ఉపయోగపడతాయి?,,,1924279767893550,10000,0,200000,1,10,facebook_page_post-1924279767893552
5542,campaign--temp-c5542-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1924188161236046/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,పాజిటివ్ గా ఆలోచించడం ఎలా? పాజిటివ్ ని ఎలా అడగాలి?,,,1924188161236040,10000,0,200000,1,10,facebook_page_post-1924188161236046
5543,campaign--temp-c5543-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1923287727992756/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,కొంతమంది మాత్రమే ఉన్నతస్థాయికి వెల్తారు అందరికి ఎందుకు సాధ్యంకాదు?,,,1923287727992750,10000,0,200000,1,10,facebook_page_post-1923287727992756
5544,campaign--temp-c5544-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1921932014794994/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,అంతరాత్మతో interact అవ్వడం ఎలా?,,,1921932014794990,10000,0,200000,1,10,facebook_page_post-1921932014794994
5545,campaign--temp-c5545-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1921844281470434/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,భయంగా ఉంటుంది ఏంచేయాలి?,,,1921844281470430,10000,0,200000,1,10,facebook_page_post-1921844281470434
5546,campaign--temp-c5546-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1920873751567487/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,సంకల్పబలం గొప్పది అంటారు. దీనిని ఎలా వినియోగించుకోవాలి?,,,1920873751567480,10000,0,200000,1,10,facebook_page_post-1920873751567487
5547,campaign--temp-c5547-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1920344151620447/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,బ్రహ్మజ్ఞానం పొందాలంటే ఏం చేయాలి?,,,1920344151620440,10000,0,200000,1,10,facebook_page_post-1920344151620447
5548,campaign--temp-c5548-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1919791158342413/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,అనారోగ్య సమస్యలకోసం ధన్వంతరి ప్రక్రియ దాని విధి విధానం ఏంటి?,,,1919791158342410,10000,0,200000,1,10,facebook_page_post-1919791158342413
5549,campaign--temp-c5549-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1918257078495821/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,సంకల్పబలం ఉంటే ఏది అనుకుంటే అది జరుగుతుందా? సంకల్పించుకునే విధానం ఏంటి?,,,1918257078495820,10000,0,200000,1,10,facebook_page_post-1918257078495821
5550,campaign--temp-c5550-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1918238888497640/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"నాకు చాలా నెగిటివ్స్ వస్తున్నాయి, మా అబ్బాయి పెళ్లి కుదరడంలేదు ఎలా?",,,1918238888497640,10000,0,200000,1,10,facebook_page_post-1918238888497640
5551,campaign--temp-c5551-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1918180008503528/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"నాకు చాలా నెగిటివ్స్ వస్తున్నాయి, మా అబ్బాయి పెళ్లి కుదరడంలేదు ఎలా?",,,1918180008503520,10000,0,200000,1,10,facebook_page_post-1918180008503528
5552,campaign--temp-c5552-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1918167168504812/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"కర్మసిద్ధాంతం, అష్టసిద్ధులు వాటి పేర్లు",,,1918167168504810,10000,0,200000,1,10,facebook_page_post-1918167168504812
5553,campaign--temp-c5553-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1917709158550613/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,Knee Pain వల్ల ధ్యానం చేయలేకపోతున్నాను ఏం చేయాలి?,,,1917709158550610,10000,0,200000,1,10,facebook_page_post-1917709158550613
5554,campaign--temp-c5554-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1916788098642719/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"మనసు బాగాలేదు, పీడకలలు వస్తున్నాయి ఏం చేయాలి?",,,1916788098642710,10000,0,200000,1,10,facebook_page_post-1916788098642719
5555,campaign--temp-c5555-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1916387622016100/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"మనసు బాగాలేదు, పీడకలలు వస్తున్నాయి ఏం చేయాలి?",,,1916387622016100,10000,0,200000,1,10,facebook_page_post-1916387622016100
5556,campaign--temp-c5556-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1916364508685078/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,నేను అధికంగా దానం చేస్తున్నాను ఈ అలవాటు మార్చుకోవడం ఎలా?,,,1916364508685070,10000,0,200000,1,10,facebook_page_post-1916364508685078
5557,campaign--temp-c5557-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1914845442170318/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,పిల్లల్ని తల్లితండ్రులు తిడితే తగులుతుందా?,,,1914845442170310,10000,0,200000,1,10,facebook_page_post-1914845442170318
5558,campaign--temp-c5558-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1914313768890152/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,నెగిటివ్ ని ఎలా వదులుకోవాలి?,,,1914313768890150,10000,0,200000,1,10,facebook_page_post-1914313768890152
5559,campaign--temp-c5559-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1913911595597036/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"జ్ఞాపకశక్తి, దైర్యం గా ఉండాలన్నా ఏం చేయాలి?",,,1913911595597030,10000,0,200000,1,10,facebook_page_post-1913911595597036
5560,campaign--temp-c5560-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1913902595597936/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"మనిషి అన్నాక కష్టాలు, సుఖాలు ఉంటాయి. ఎప్పుడూ సంతోషంగా ఉండటం సాధ్యమేనా?",,,1913902595597930,10000,0,200000,1,10,facebook_page_post-1913902595597936
5561,campaign--temp-c5561-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1913440188977510/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మనసు చెప్పింది వినాలా లేక అంతరాత్మ చెప్పింది వినాలా?,,,1913440188977510,10000,0,200000,1,10,facebook_page_post-1913440188977510
5562,campaign--temp-c5562-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1911619689159560/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మనిషికి స్వేచ్ఛ ఎప్పుడు వస్తుంది?,,,1911619689159560,10000,0,200000,1,10,facebook_page_post-1911619689159560
5563,campaign--temp-c5563-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1910769559244573/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,పెద్దవారు ముందుగా కీడు ఎంచి మేలెంచు అంటారు ఆ మాట ఎంతవరకు నిజం?,,,1910769559244570,10000,0,200000,1,10,facebook_page_post-1910769559244573
5564,campaign--temp-c5564-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1910687179252811/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,సంకల్పం నెరవేరడానికి ఎంత సమయం పడుతుంది?,,,1910687179252810,10000,0,200000,1,10,facebook_page_post-1910687179252811
5565,campaign--temp-c5565-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1910335292621333/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,నేను ఎవరికీ హాని చేయకపోయినా నా జీవితంలో ఫెయిల్యూర్స్ కి కారణాలు ఏమిటి?,,,1910335292621330,10000,0,200000,1,10,facebook_page_post-1910335292621333
5566,campaign--temp-c5566-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1907843672870495/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,Happy Diwali,,,1907843672870490,10000,0,200000,1,10,facebook_page_post-1907843672870495
5567,campaign--temp-c5567-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1907313252923537/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,మా వారు బిజినెస్ లో రాణించకపోవడానికి కారణాలేంటి? అనే ప్రశ్నకు గిరీష్ గారి సమాధానం,,,1907313252923530,10000,0,200000,1,10,facebook_page_post-1907313252923537
5568,campaign--temp-c5568-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1905666996421496/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,కలియుగం లో దైవసాక్షాత్కారం లభిస్తుందా?,,,1905666996421490,10000,0,200000,1,10,facebook_page_post-1905666996421496
5569,campaign--temp-c5569-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1904099903244872/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"మనసు బాగాలేదు, పీడకలలు వస్తున్నాయి ఏం చేయాలి?",,,1904099903244870,10000,0,200000,1,10,facebook_page_post-1904099903244872
5570,campaign--temp-c5570-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1903234853331377/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"#రాముని సంకల్పం నెరవేరడానికి, #రావణాసురుని #సంకల్పం నెరవేరకపోవడానికి కారణం ఏమిటి?",,,1903234853331370,10000,0,200000,1,10,facebook_page_post-1903234853331377
5571,campaign--temp-c5571-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1900965726891623/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,ఏ సాధనలు చేయకుండానే గురువులకు పీఠాధిపతులకు అతీతశక్తులు ఎలా సిద్ధిస్తాయి?,,,1900965726891620,10000,0,200000,1,10,facebook_page_post-1900965726891623
5572,campaign--temp-c5572-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/videos/1900483806939815/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"మనసు బాగాలేదు, పీడకలలు వస్తున్నాయి ఏం చేయాలి?",,,1900483806939810,10000,0,200000,1,10,facebook_page_post-1900483806939815
5573,campaign--temp-c5573-p4-l3,Asrce,https://www.facebook.com/ADVAITAKRIYAGIRISHKUMAR/photos/a.1591753514479514.1073741827.1591750737813125/1900413070280222/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"మనసు బాగాలేదు, పీడకలలు వస్తున్నాయి ఏం చేయాలి?",,,1900413070280220,10000,0,200000,1,10,facebook_page_post-1900413070280222
5574,campaign--temp-c5574-p4-l3,Asrce,https://www.facebook.com/AdvaitaKriya/photos/a.1490221137916879.1073741827.1490218464583813/1921239354815053/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,Rajarajeshwari Alankaram,,,1921239354815050,10000,0,200000,1,10,facebook_page_post-1921239354815053
5575,campaign--temp-c5575-p4-l3,Asrce,https://www.facebook.com/SreeBalatripuraSundarideviTrust/photos/a.943554435660108.1073741828.199800403368852/1894779490537593/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,"ఈ #దసరా... మీకు మీ కుటుంబసభ్యులకు సిరి సంపదల్ని, ఆయుఆరోగ్య ఐశ్వర్యాదులని, ఆనందాన్ని, ధైర్యాన్ని, బుద్దిని, జ్ఞానాన్ని కలుగచేసి మీ మనోవాంఛలన్నింటిని తీర్చాలని కోరుకుంటూ.... మీకు మీ కుటుంబ సభ్యులందరికి #విజయదశమి శుభాకంక్షాలు. విజయోస్తు...!!",,,1894779490537590,10000,0,200000,1,10,facebook_page_post-1894779490537593
5576,campaign--temp-c5576-p4-l3,Asrce,https://www.facebook.com/SreeBalatripuraSundarideviTrust/videos/1893385350677007/,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,Durga Devi Alankaram,,,1893385350677000,10000,0,200000,1,10,facebook_page_post-1893385350677007
5577,campaign--temp-c5577-p4-l3,Asrce,https://www.facebook.com/SreeBalatripuraSundarideviTrust/photos/a.943554435660108.1073741828.199800403368852/1892658430749699/?type=3,facebook_page_post,p4,l3,p4-l3,Like Asrce Post,#విజయదశమి శుభాకాంక్షలు,,,1892658430749690,10000,0,200000,1,10,facebook_page_post-1892658430749699
